title,link,job_description,published,companyName,companyLocation
,,"
Ensuring quality, integrity, normalization and accuracy of available data.
Crediwatch is a ‘Data Insights-as-a-service’ company that provides lenders,…
",Posted3 days ago,Crediwatch,"Bengaluru, Karnataka"
,,"
Specifically, you will be working on developing data driven insights to improve the review operations, identify new trends in Malvertising, automation of…
",Posted21 days ago,Google,"Hyderabad, Telangana"
,,"
Dive into the data to find key insights that impact the business.
Technically Lead other data scientist to work with engineers and product manager to deliver…
",Posted30+ days ago,Infineon Technologies,"Bengaluru, Karnataka"
,,"
Perform data accuracy checks for data attributes and enrichment processes.
Support tactical and strategic data issue resolution.
",Posted1 day ago,Morgan Stanley,"Mumbai, Maharashtra"
,,"
We are looking for an experienced analyst (5-8 yrs) to work in Sam's club supply chain product analytics team.
",Posted7 days ago,Walmart Global Tech India,"Bengaluru, Karnataka"
,,"
Expert in manipulating data to extract desired information.
As a Data Analyst you will work closely with our clients in order to understand their needs and…
",Posted30+ days ago,JATO,Remote
,,"
Acquire data from primary or secondary data sources and maintain databases/data systems.
Develop and implement databases, data collection systems, data…
",Posted30+ days ago,Logicserve,"Mumbai, Maharashtra"
,,"
A day in the life of an Infoscion • As part of the Infosys delivery team, your primary role would be to ensure effective Design, Development, Validation and…
",Posted17 days ago,Infosys Limited,"Bengaluru, Karnataka"
,,"
Work with internal stakeholders and downstream teams on understanding data requirement, data QC scope and data delivery;
MSCI and Climate Action Group.
",Posted2 days ago,MSCI Inc,"Hybrid remote in Mumbai, Maharashtra"
,,"
New data collection from internet.
String data mapping skills by joining multiple tables in SQL DB.
Bachelor or Master degree in Science or Information…
",Posted30+ days ago,Travel Centric Technology,"Bengaluru, Karnataka"
,,"
Strong data analysis skills and ability to present the findings to the business users.
Ensure that all activities and duties are carried out in full compliance…
",Posted5 days ago,Barclays,"Chennai, Tamil Nadu+1 location"
,,"
Work along with Seniors, Leadership, and onshore teams to report metrics and data as required.
Advanced Analyst - EMS (Engagement Management Services) Team in…
",Posted23 days ago,EY,"Thiruvananthapuram, Kerala"
,,"
Owning up data centric activities including collection, analysis, and processing data for sales & operations.
Often to act as a data translator between business…
",Posted3 days ago,Automation Anywhere,"Remote in Bengaluru, Karnataka"
,,"
2-4 years related experience such as data extraction and analytics, data quality, and database relational structures.
",Posted23 days ago,Vimaan Robotics,"Bengaluru, Karnataka"
,,"
Ensure data integrity & documentation of tracking standards.
Generate reports and providing insights and recommendations based on data.
",Posted1 day ago,Palo Alto Networks,"Bengaluru, Karnataka"
,,"
The role may require for you to perform verification of client data ensuring compliance with international regulations and internal policies and perform due…
",PostedToday,Accenture,"Bengaluru, Karnataka+1 location"
,,"
Bachelor’s degree in data analytical fields or at least 4 years additional experience in data analytics.
Microsoft Excel (including pivots, formulas, and macros…
",Posted27 days ago,WebMD,"Navi Mumbai, Maharashtra"
,,"
Reviewing and negotiating privacy and data protection terms with EY clients and vendors, including data processing agreements (DPAs); data transfer, data…
",Posted30+ days ago,EY,"Gurgaon, Haryana"
,,"
Understand the roadmap to Strategically Source data and perform comparisons between Legacy and Target data sources to ensure they reconcile or differences are…
",Posted30+ days ago,Barclays,"Pune, Maharashtra"
,,"
Be able to work on in Big data suite.
Document systems through object models, data definitions and naming conventions.
",Posted20 days ago,Sutherland,"Hyderabad, Telangana"
,,"
Perform pre data conversion and post data conversion review.
Ensure the quality and accuracy of data in GCQA database and to maintain data integrity by…
",Posted17 days ago,Amber Road India,"Bengaluru, Karnataka"
,,"
Work as a Data Analyst and manage Daily work requests, Involve in project implementation, sorting data quality, data lineage, data issues etc.
",Posted30+ days ago,CeX,"Lower Parel, Mumbai, Maharashtra"
,,"
Managing various data remediation work streams Projects Knowledge.
Remediates data in the Clients and Security Coding systems.
",Posted23 days ago,Citi,"Gurgaon, Haryana+1 location"
,,"
Execute data intensive tasks and facilitate organization of data for reporting requirements.
Apply your technology skills in areas like programming applications…
",Posted30+ days ago,Deloitte,"Gurgaon, Haryana"
,,"
Develop strategies for effective data analysis and reporting.
Design technology solutions for data load and reporting requirements.
Well-versed in SQL and SSIS.
",Posted9 days ago,Optum,"Noida, Uttar Pradesh"
,,"
Build proactive data validation automation to catch data integrity issues.
1 to 3 years of working experience in technical data analysis, data science, or data…
",Posted30+ days ago,vConstruct,"Pune, Maharashtra"
,,"
Perform data analysis, and profiling of loans data.
Ability to understand dimensional data models (Data Marts) and financial /accounting data.
",Posted16 days ago,Luxoft,+1 locationRemote
,,"
Expert SQL skills, data modeling, Python experience a plus.
Develop and support the analytical technologies that give our team timely, flexible, and structured…
",Posted7 days ago,Coinbase,Temporarily Remote
,,"
Associate analysts work closely with the wider analyst and Knowledge management team to support the FS domain leadership teams as well as other senior…
",Posted23 days ago,EY,"Gurgaon, Haryana"
,,"
Experience in supporting data integrations.
Lead efforts to ensure data integrity and security.
Document business requirements, organization and flow of data,…
",PostedJust posted,Realwear,"Bengaluru, Karnataka"
,,"
Role would require 90% time to be spent on gathering data from multiple sources (including text data, so knowledge of regular expressions and text / fuzzy…
",Posted30+ days ago,OLIVER - SEAPAC,"Gurgaon, Haryana"
,,"
Proven experience in managing large data sets, data cleaning, and data analysis.
Provide data management, data cleaning, and quality check support to WhichMBA?…
",Posted30+ days ago,The Economist Newspaper Limited,"Gurgaon, Haryana"
,,"
Acquire data from primary or secondary data sources and maintain databases /data systems.
Perform routine data quality checks.
Data analytics and Data modeling.
",Posted30+ days ago,SmartShift Logistics Solutions,"Bengaluru, Karnataka"
,,"
Technical or data-driven educational background (computer science, engineering, statistics, data science).
Data Engineering skills(ability to extract data from…
",Posted8 days ago,MJB Technology Solutions,"Pune, Maharashtra"
,,"
Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…
",Posted30+ days ago,Deloitte,"Bengaluru, Karnataka"
,,"
Conduct frequent, detailed, data audits across data systems and platforms and provide audit reports.
Perform data quality checks (real-time and periodic) based…
",Posted30+ days ago,MasterCard,"Hybrid remote in Navi Mumbai, Maharashtra"
,,"
Developing and maintaining databases, data systems – reorganizing data in a readable format.
Performing analysis to assess quality and meaning of data.
",Posted30+ days ago,Logicsoft International,"New Delhi, Delhi"
,,"
4 years of experience in data and analytics.
Bachelor's degree in Computer Science, Mathematics, Statistics, Quantitative Social Sciences, or equivalent…
",Posted30+ days ago,Google,"Hyderabad, Telangana"
,,"
Will be exposed to various advance analytics projects which focusses on providing analytics solutions to help make data-driven decisions based on the employee…
",Posted14 days ago,amdocs,"Pune, Maharashtra"
,,"
The document review analyst will need to be detail oriented and with strong data entry and technical skills.
Ability to manipulate data within Excel.
",Posted2 days ago,Ankura,"Gurgaon, Haryana"
,,"
These include travel reservation advice and booking transaction processing; travel expense management and policy consultation; supplier negotiation and…
",PostedToday,American Express Global Business Travel,"Gurgaon, Haryana"
,,"
Strong data analysis and interpretation skills; analyzing data with respect to corresponding business and technology processes; comfortable working with large…
",Posted5 days ago,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra"
,,"
Supporting initiatives for data integrity and normalization.
Should be able to do data visualization using Power BI or Excel.
3-5 yrs of experience.
",Posted28 days ago,Valueonshore Advisors,"Gurgaon, Haryana"
,,"
Thoroughly understand the underlying data, business implications and usage of data for research and consulting deliverables.
",Posted28 days ago,Information Services Group,"Bengaluru, Karnataka"
,,"
Provision of consistent instrument reference data though a single enterprise-wide reference data platform.
The responsibilities also include the management of…
",Posted1 day ago,HSBC,"Bengaluru, Karnataka"
,,"
Development of data validation specifications.
Conduct SAE & third party data reconciliations.
Support site monitoring personnel to retrieve missing data as…
",PostedToday,Parexel,"Mumbai, Maharashtra+1 location"
,,"
Experience in data analysis with intermediate/advanced Microsoft Office Suite skills.
Proven interpersonal, data analysis, diplomatic, management and…
",Posted5 days ago,Citi,"Chennai, Tamil Nadu"
,,"
Ability to understand data movement and respective tools.
Ability to create metadata management frameworks and model data.
Role Type: Permanent, Full-time.
",Posted3 days ago,ANZ Banking Group,"Bengaluru, Karnataka"
,,"
Acquire data from primary or secondary data sources and maintain databases/data systems.
Using data to predict trends & forecast.
",Posted16 days ago,RWS,"Bengaluru, Karnataka"
,,"
As a data analyst, you will be responsible for compiling actionable insights from data and assisting program, sales and marketing managers build data-driven…
",Posted21 days ago,Log9 Materials,"Bengaluru, Karnataka"
,,"
You should have worked extensively on data analysis.
Analyze data and develop reports from scratch.
Analyze data and develop reports from scratch.
",Posted30+ days ago,CarDekho,"Gurgaon, Haryana"
,,"
Hands on experience on big data environment, unstructured/structured data.
Mentoring and nurturing the Junior analysts and data science interns within the team.
",Posted8 days ago,Merck KGaA Darmstadt Germany,"Bengaluru, Karnataka"
,,"
Operational experience of HR processes, systems, and data flows.
You will work on a diverse range of projects that will include consulting with stakeholders,…
",Posted2 days ago,EY,"Bengaluru, Karnataka"
,,"
All employees receive an equity package in the company as part of their total compensation.
Yearly/Quarterly bonuses along with monthly awards to honour our…
",Posted22 days ago,BeyondCodes,"Chandigarh, Chandigarh"
,,"
Experience working with complex data set and in creating insights.
Experience in analyzing with Pharma market data would be preferred.
",Posted22 days ago,Gemini Exports,"Mumbai, Maharashtra"
,,"
Data scientist or experienced data analyst with proven experience in managing data in multiple data technologies.
Proficiency with Microsoft Excel is a must.
",Posted30+ days ago,Schneider Electric,"Bengaluru, Karnataka"
,,"
Siemens Product Engineering is looking for a proficient data analyst professional to own and drive the Business Intelligence (BI) strategy for DISW PES business…
",Posted30+ days ago,Siemens,"Pune, Maharashtra"
,,"
As a data analyst, candidate is expected to possess strong problem solving logical and analytical skills.
Ideal candidate should be self-motivated data analyst…
",Posted15 days ago,Incedo,"Gurgaon, Haryana"
,,"
Collaborate and advice in questions regarding data architecture, data handling and implementation of data pipelines.
",Posted30+ days ago,ZF,"Coimbatore, Tamil Nadu"
